attempt_answer_id,user_id,quiz_id,question_id,quiz_attempt_id,given_answer,question_mark,achieved_mark,minus_mark,is_correct
6349,50,9882,409,365,1524,1.00,1.00,0.00,1
6350,50,9882,410,365,1526,1.00,1.00,0.00,1
6351,50,9882,411,365,1529,1.00,1.00,0.00,1
6352,50,9882,412,365,1536,1.00,1.00,0.00,1
6353,50,9628,318,366,1195,1.00,1.00,0.00,1
6354,50,9628,319,366,1199,1.00,1.00,0.00,1
6355,50,9628,320,366,1202,1.00,1.00,0.00,1
6356,50,9628,321,366,1204,1.00,0.00,0.00,0
6357,50,9628,322,366,1209,1.00,1.00,0.00,1
6358,50,9628,323,366,1210,1.00,1.00,0.00,1
6359,50,9628,324,366,1216,1.00,1.00,0.00,1
6360,50,9628,325,366,1218,1.00,1.00,0.00,1
6361,50,9628,331,366,1249,1.00,1.00,0.00,1
6362,50,9628,332,366,1254,1.00,1.00,0.00,1
6363,50,9628,333,366,1258,1.00,1.00,0.00,1
6364,50,9628,334,366,1263,1.00,1.00,0.00,1
6365,50,9628,335,366,1266,1.00,1.00,0.00,1
6366,50,9628,336,366,1270,1.00,1.00,0.00,1
6367,50,9628,337,366,1275,1.00,1.00,0.00,1
6368,50,9628,338,366,1278,1.00,1.00,0.00,1
6369,50,9628,340,366,1285,1.00,1.00,0.00,1
6370,50,9628,341,366,1289,1.00,1.00,0.00,1
6371,50,9628,342,366,1291,1.00,1.00,0.00,1
6372,50,9628,343,366,1293,1.00,1.00,0.00,1
6373,50,9628,363,366,1367,1.00,1.00,0.00,1
6374,50,9628,364,366,1369,1.00,1.00,0.00,1
6375,50,9628,365,366,"a:5:{i:0;s:4:"1375";i:1;s:4:"1371";i:2;s:4:"1373";i:3;s:4:"1372";i:4;s:4:"1374";}",1.00,1.00,0.00,1
6376,50,9628,366,366,1377,1.00,1.00,0.00,1
6377,50,9628,367,366,1380,1.00,1.00,0.00,1
6378,50,9628,368,366,1385,1.00,0.00,0.00,0
6379,50,9628,369,366,1387,1.00,1.00,0.00,1
6380,50,9628,370,366,1388,1.00,1.00,0.00,1
6381,50,9628,371,366,1392,1.00,0.00,0.00,0
6382,50,9628,372,366,1397,1.00,0.00,0.00,0
6383,50,9628,373,366,1398,1.00,1.00,0.00,1
6384,50,9628,374,366,1404,1.00,1.00,0.00,1
6385,50,9628,375,366,1407,1.00,1.00,0.00,1
6386,50,9628,376,366,1410,1.00,0.00,0.00,0
6387,50,9628,377,366,"(a,b) = &gt; {
return a+b;
}",1.00,0.00,0.00,0
6388,50,9628,378,366,"n =&gt; {
return n * 2;
}",1.00,0.00,0.00,0
6389,50,9628,379,366,1414,1.00,1.00,0.00,1
6390,50,9628,382,366,1419,1.00,1.00,0.00,1
6391,50,9628,383,366,1424,1.00,1.00,0.00,1
6392,50,9628,384,366,1427,1.00,1.00,0.00,1
6393,50,9628,385,366,1433,1.00,1.00,0.00,1
6394,50,9628,386,366,1435,1.00,1.00,0.00,1
6395,50,9628,387,366,1439,1.00,1.00,0.00,1
6396,50,9628,388,366,1445,1.00,1.00,0.00,1
6397,50,9628,389,366,1449,1.00,1.00,0.00,1
6398,50,9628,390,366,1451,1.00,1.00,0.00,1
6399,50,9628,391,366,1453,1.00,1.00,0.00,1
6400,50,9628,392,366,1456,1.00,1.00,0.00,1
6401,50,9628,393,366,1457,1.00,1.00,0.00,1
6402,50,9628,394,366,1462,1.00,1.00,0.00,1
6403,50,9628,395,366,1465,1.00,1.00,0.00,1
6404,50,9628,396,366,1469,1.00,1.00,0.00,1
6405,50,9628,397,366,1473,1.00,1.00,0.00,1
6406,50,9628,398,366,1477,1.00,1.00,0.00,1
6407,105,9561,288,367,1084,1.00,1.00,0.00,1
6408,105,9561,289,367,1089,1.00,1.00,0.00,1
6409,105,9561,290,367,1094,1.00,1.00,0.00,1
6410,105,9561,291,367,1098,1.00,0.00,0.00,0
6411,105,9561,292,367,1101,1.00,1.00,0.00,1
6412,105,9561,296,367,1119,1.00,0.00,0.00,0
6413,105,9561,297,367,1123,1.00,1.00,0.00,1
6414,105,9561,298,367,1125,1.00,1.00,0.00,1
6415,105,9561,299,367,1129,1.00,0.00,0.00,0
6416,105,9561,300,367,1132,1.00,1.00,0.00,1
6417,105,9561,301,367,1136,1.00,1.00,0.00,1
6418,105,9561,303,367,1138,1.00,1.00,0.00,1
6419,105,9561,304,367,1142,1.00,0.00,0.00,0
6420,105,9561,305,367,1147,1.00,1.00,0.00,1
6421,105,9561,306,367,1151,1.00,0.00,0.00,0
6422,105,9561,307,367,1156,1.00,1.00,0.00,1
6423,105,9561,309,367,1161,1.00,1.00,0.00,1
6424,105,9561,310,367,1164,1.00,1.00,0.00,1
6425,105,9561,311,367,1167,1.00,1.00,0.00,1
6426,105,9561,312,367,1173,1.00,1.00,0.00,1
6427,105,9561,313,367,1175,1.00,1.00,0.00,1
6428,105,9561,314,367,1181,1.00,0.00,0.00,0
6429,105,9561,315,367,1185,1.00,1.00,0.00,1
6430,105,9561,316,367,1187,1.00,0.00,0.00,0
6431,105,9561,288,367,1084,1.00,1.00,0.00,1
6432,105,9561,289,367,1089,1.00,1.00,0.00,1
6433,105,9561,290,367,1094,1.00,1.00,0.00,1
6434,105,9561,291,367,1098,1.00,0.00,0.00,0
6435,105,9561,292,367,1101,1.00,1.00,0.00,1
6436,105,9561,296,367,1119,1.00,0.00,0.00,0
6437,105,9561,297,367,1123,1.00,1.00,0.00,1
6438,105,9561,298,367,1125,1.00,1.00,0.00,1
6439,105,9561,299,367,1129,1.00,0.00,0.00,0
6440,105,9561,300,367,1132,1.00,1.00,0.00,1
6441,105,9561,301,367,1136,1.00,1.00,0.00,1
6442,105,9561,303,367,1138,1.00,1.00,0.00,1
6443,105,9561,304,367,1142,1.00,0.00,0.00,0
6444,105,9561,305,367,1147,1.00,1.00,0.00,1
6445,105,9561,306,367,1151,1.00,0.00,0.00,0
6446,105,9561,307,367,1156,1.00,1.00,0.00,1
6447,105,9561,309,367,1161,1.00,1.00,0.00,1
6448,105,9561,310,367,1164,1.00,1.00,0.00,1
6449,105,9561,311,367,1167,1.00,1.00,0.00,1
6450,105,9561,312,367,1173,1.00,1.00,0.00,1
6451,105,9561,313,367,1175,1.00,1.00,0.00,1
6452,105,9561,314,367,1181,1.00,0.00,0.00,0
6453,105,9561,315,367,1185,1.00,1.00,0.00,1
6454,105,9561,316,367,1187,1.00,0.00,0.00,0
6455,105,9561,288,367,1084,1.00,1.00,0.00,1
6456,105,9561,289,367,1089,1.00,1.00,0.00,1
6457,105,9561,290,367,1094,1.00,1.00,0.00,1
6458,105,9561,291,367,1098,1.00,0.00,0.00,0
6459,105,9561,292,367,1101,1.00,1.00,0.00,1
6460,105,9561,296,367,1119,1.00,0.00,0.00,0
6461,105,9561,297,367,1123,1.00,1.00,0.00,1
6462,105,9561,298,367,1125,1.00,1.00,0.00,1
6463,105,9561,299,367,1129,1.00,0.00,0.00,0
6464,105,9561,300,367,1132,1.00,1.00,0.00,1
6465,105,9561,301,367,1136,1.00,1.00,0.00,1
6466,105,9561,303,367,1138,1.00,1.00,0.00,1
6467,105,9561,304,367,1142,1.00,0.00,0.00,0
6468,105,9561,305,367,1147,1.00,1.00,0.00,1
6469,105,9561,306,367,1151,1.00,0.00,0.00,0
6470,105,9561,307,367,1156,1.00,1.00,0.00,1
6471,105,9561,309,367,1161,1.00,1.00,0.00,1
6472,105,9561,310,367,1164,1.00,1.00,0.00,1
6473,105,9561,311,367,1167,1.00,1.00,0.00,1
6474,105,9561,312,367,1173,1.00,1.00,0.00,1
6475,105,9561,313,367,1175,1.00,1.00,0.00,1
6476,105,9561,314,367,1181,1.00,0.00,0.00,0
6477,105,9561,315,367,1185,1.00,1.00,0.00,1
6478,105,9561,316,367,1187,1.00,0.00,0.00,0
6479,50,9872,413,368,1537,1.00,1.00,0.00,1
6480,50,9872,414,368,1542,1.00,1.00,0.00,1
6481,50,9872,415,368,1547,1.00,1.00,0.00,1
6482,50,9872,416,368,1549,1.00,1.00,0.00,1
6483,50,9872,417,368,1556,1.00,1.00,0.00,1
6484,275,9854,344,369,1297,1.00,1.00,0.00,1
6485,275,9854,345,369,1300,1.00,1.00,0.00,1
6486,275,9854,346,369,1303,1.00,1.00,0.00,1
6487,275,9854,347,369,1310,1.00,1.00,0.00,1
6488,275,9854,348,369,1313,1.00,1.00,0.00,1
6489,275,9854,349,369,1317,1.00,1.00,0.00,1
6490,275,9854,350,369,1322,1.00,1.00,0.00,1
6491,275,9854,351,369,1324,1.00,1.00,0.00,1
6492,275,9854,352,369,1329,1.00,1.00,0.00,1
6493,275,9854,353,369,1332,1.00,1.00,0.00,1
6494,275,9854,354,369,1337,1.00,1.00,0.00,1
6495,275,9854,355,369,1342,1.00,1.00,0.00,1
6496,275,9854,356,369,1343,1.00,1.00,0.00,1
6497,275,9854,357,369,1349,1.00,1.00,0.00,1
6498,275,9854,358,369,1352,1.00,1.00,0.00,1
6499,275,9854,359,369,1356,1.00,1.00,0.00,1
6500,275,9854,360,369,1361,1.00,1.00,0.00,1
6501,275,9854,361,369,1366,1.00,1.00,0.00,1
6502,376,9872,413,370,1537,1.00,1.00,0.00,1
6503,376,9872,414,370,1542,1.00,1.00,0.00,1
6504,376,9872,415,370,1547,1.00,1.00,0.00,1
6505,376,9872,416,370,1549,1.00,1.00,0.00,1
6506,376,9872,417,370,1556,1.00,1.00,0.00,1
6507,376,9854,344,371,1297,1.00,1.00,0.00,1
6508,376,9854,345,371,1300,1.00,1.00,0.00,1
6509,376,9854,346,371,1303,1.00,1.00,0.00,1
6510,376,9854,347,371,1310,1.00,1.00,0.00,1
6511,376,9854,348,371,1313,1.00,1.00,0.00,1
6512,376,9854,349,371,1317,1.00,1.00,0.00,1
6513,376,9854,350,371,1322,1.00,1.00,0.00,1
6514,376,9854,351,371,1324,1.00,1.00,0.00,1
6515,376,9854,352,371,1329,1.00,1.00,0.00,1
6516,376,9854,353,371,1332,1.00,1.00,0.00,1
6517,376,9854,354,371,1336,1.00,0.00,0.00,0
6518,376,9854,355,371,1342,1.00,1.00,0.00,1
6519,376,9854,356,371,1343,1.00,1.00,0.00,1
6520,376,9854,357,371,1349,1.00,1.00,0.00,1
6521,376,9854,358,371,1352,1.00,1.00,0.00,1
6522,376,9854,359,371,1356,1.00,1.00,0.00,1
6523,376,9854,360,371,1361,1.00,1.00,0.00,1
6524,376,9854,361,371,1366,1.00,1.00,0.00,1
6525,50,9854,344,372,1297,1.00,1.00,0.00,1
6526,50,9854,345,372,1300,1.00,1.00,0.00,1
6527,50,9854,346,372,1303,1.00,1.00,0.00,1
6528,50,9854,347,372,1310,1.00,1.00,0.00,1
6529,50,9854,348,372,1313,1.00,1.00,0.00,1
6530,50,9854,349,372,1317,1.00,1.00,0.00,1
6531,50,9854,350,372,1322,1.00,1.00,0.00,1
6532,50,9854,351,372,1324,1.00,1.00,0.00,1
6533,50,9854,352,372,1329,1.00,1.00,0.00,1
6534,50,9854,353,372,1332,1.00,1.00,0.00,1
6535,50,9854,354,372,1337,1.00,1.00,0.00,1
6536,50,9854,355,372,1342,1.00,1.00,0.00,1
6537,50,9854,356,372,1343,1.00,1.00,0.00,1
6538,50,9854,357,372,1349,1.00,1.00,0.00,1
6539,50,9854,358,372,1352,1.00,1.00,0.00,1
6540,50,9854,359,372,1356,1.00,1.00,0.00,1
6541,50,9854,360,372,1361,1.00,1.00,0.00,1
6542,50,9854,361,372,1366,1.00,1.00,0.00,1
6543,93,9882,404,373,1502,1.00,1.00,0.00,1
6544,93,9882,405,373,1508,1.00,1.00,0.00,1
6545,93,9882,406,373,1512,1.00,1.00,0.00,1
6546,93,9882,407,373,1516,1.00,1.00,0.00,1
6547,93,9882,408,373,1517,1.00,1.00,0.00,1
6548,93,9882,409,373,1524,1.00,1.00,0.00,1
6549,93,9882,410,373,1526,1.00,1.00,0.00,1
6550,93,9882,411,373,1529,1.00,1.00,0.00,1
6551,93,9882,412,373,1536,1.00,1.00,0.00,1
6552,214,9561,288,374,1084,1.00,1.00,0.00,1
6553,214,9561,289,374,1089,1.00,1.00,0.00,1
6554,214,9561,290,374,1094,1.00,1.00,0.00,1
6555,214,9561,291,374,1097,1.00,0.00,0.00,0
6556,214,9561,292,374,1101,1.00,1.00,0.00,1
6557,214,9561,296,374,1117,1.00,1.00,0.00,1
6558,214,9561,297,374,1123,1.00,1.00,0.00,1
6559,214,9561,298,374,1125,1.00,1.00,0.00,1
6560,214,9561,299,374,1128,1.00,1.00,0.00,1
6561,214,9561,300,374,1132,1.00,1.00,0.00,1
6562,214,9561,301,374,1136,1.00,1.00,0.00,1
6563,214,9561,303,374,1138,1.00,1.00,0.00,1
6564,214,9561,304,374,1144,1.00,1.00,0.00,1
6565,214,9561,305,374,1147,1.00,1.00,0.00,1
6566,214,9561,306,374,1153,1.00,1.00,0.00,1
6567,214,9561,307,374,1156,1.00,1.00,0.00,1
6568,214,9561,309,374,1161,1.00,1.00,0.00,1
6569,214,9561,310,374,1164,1.00,1.00,0.00,1
6570,214,9561,311,374,1167,1.00,1.00,0.00,1
6571,214,9561,312,374,1173,1.00,1.00,0.00,1
6572,214,9561,313,374,1175,1.00,1.00,0.00,1
6573,214,9561,314,374,1180,1.00,1.00,0.00,1
6574,214,9561,315,374,1185,1.00,1.00,0.00,1
6575,214,9561,316,374,1189,1.00,1.00,0.00,1
6576,214,9561,288,374,1084,1.00,1.00,0.00,1
6577,214,9561,289,374,1089,1.00,1.00,0.00,1
6578,214,9561,290,374,1094,1.00,1.00,0.00,1
6579,214,9561,291,374,1097,1.00,0.00,0.00,0
6580,214,9561,292,374,1101,1.00,1.00,0.00,1
6581,214,9561,296,374,1117,1.00,1.00,0.00,1
6582,214,9561,297,374,1123,1.00,1.00,0.00,1
6583,214,9561,298,374,1125,1.00,1.00,0.00,1
6584,214,9561,299,374,1128,1.00,1.00,0.00,1
6585,214,9561,300,374,1132,1.00,1.00,0.00,1
6586,214,9561,301,374,1136,1.00,1.00,0.00,1
6587,214,9561,303,374,1138,1.00,1.00,0.00,1
6588,214,9561,304,374,1144,1.00,1.00,0.00,1
6589,214,9561,305,374,1147,1.00,1.00,0.00,1
6590,214,9561,306,374,1153,1.00,1.00,0.00,1
6591,214,9561,307,374,1156,1.00,1.00,0.00,1
6592,214,9561,309,374,1161,1.00,1.00,0.00,1
6593,214,9561,310,374,1164,1.00,1.00,0.00,1
6594,214,9561,311,374,1167,1.00,1.00,0.00,1
6595,214,9561,312,374,1173,1.00,1.00,0.00,1
6596,214,9561,313,374,1175,1.00,1.00,0.00,1
6597,214,9561,314,374,1180,1.00,1.00,0.00,1
6598,214,9561,315,374,1185,1.00,1.00,0.00,1
6599,214,9561,316,374,1189,1.00,1.00,0.00,1
6600,214,9561,288,374,1084,1.00,1.00,0.00,1
6601,214,9561,289,374,1089,1.00,1.00,0.00,1
6602,214,9561,290,374,1094,1.00,1.00,0.00,1
6603,214,9561,291,374,1097,1.00,0.00,0.00,0
6604,214,9561,292,374,1101,1.00,1.00,0.00,1
6605,214,9561,296,374,1117,1.00,1.00,0.00,1
6606,214,9561,297,374,1123,1.00,1.00,0.00,1
6607,214,9561,298,374,1125,1.00,1.00,0.00,1
6608,214,9561,299,374,1128,1.00,1.00,0.00,1
6609,214,9561,300,374,1132,1.00,1.00,0.00,1
6610,214,9561,301,374,1136,1.00,1.00,0.00,1
6611,214,9561,303,374,1138,1.00,1.00,0.00,1
6612,214,9561,304,374,1144,1.00,1.00,0.00,1
6613,214,9561,305,374,1147,1.00,1.00,0.00,1
6614,214,9561,306,374,1153,1.00,1.00,0.00,1
6615,214,9561,307,374,1156,1.00,1.00,0.00,1
6616,214,9561,309,374,1161,1.00,1.00,0.00,1
6617,214,9561,310,374,1164,1.00,1.00,0.00,1
6618,214,9561,311,374,1167,1.00,1.00,0.00,1
6619,214,9561,312,374,1173,1.00,1.00,0.00,1
6620,214,9561,313,374,1175,1.00,1.00,0.00,1
6621,214,9561,314,374,1180,1.00,1.00,0.00,1
6622,214,9561,315,374,1185,1.00,1.00,0.00,1
6623,214,9561,316,374,1189,1.00,1.00,0.00,1
6624,275,9885,418,376,1557,1.00,1.00,0.00,1
6625,275,9885,419,376,"a:3:{i:0;s:4:"1561";i:1;s:4:"1563";i:2;s:4:"1565";}",1.00,0.00,0.00,0
6626,275,9885,420,376,1567,1.00,1.00,0.00,1
6627,275,9885,421,376,1571,1.00,1.00,0.00,1
6628,275,9885,422,376,"a:1:{i:0;s:4:"1574";}",1.00,0.00,0.00,0
6629,275,9885,423,376,1577,1.00,1.00,0.00,1
6630,275,9885,424,376,1586,1.00,1.00,0.00,1
6631,275,9885,425,376,1587,1.00,0.00,0.00,0
6632,275,9885,426,376,1591,1.00,1.00,0.00,1
6633,275,9885,427,376,"a:5:{i:0;s:4:"1595";i:1;s:4:"1596";i:2;s:4:"1599";i:3;s:4:"1597";i:4;s:4:"1598";}",1.00,0.00,0.00,0
6634,275,9885,428,376,1600,1.00,1.00,0.00,1
6635,275,9885,429,376,1603,1.00,1.00,0.00,1
6636,275,9885,430,376,1606,1.00,1.00,0.00,1
6637,275,9885,431,376,1611,1.00,1.00,0.00,1
6638,214,9628,318,377,1195,1.00,1.00,0.00,1
6639,214,9628,319,377,1199,1.00,1.00,0.00,1
6640,214,9628,320,377,1202,1.00,1.00,0.00,1
6641,214,9628,321,377,1205,1.00,1.00,0.00,1
6642,214,9628,322,377,1209,1.00,1.00,0.00,1
6643,214,9628,323,377,1210,1.00,1.00,0.00,1
6644,214,9628,324,377,1216,1.00,1.00,0.00,1
6645,214,9628,325,377,1218,1.00,1.00,0.00,1
6646,214,9628,331,377,1249,1.00,1.00,0.00,1
6647,214,9628,332,377,1254,1.00,1.00,0.00,1
6648,214,9628,333,377,1258,1.00,1.00,0.00,1
6649,214,9628,334,377,1263,1.00,1.00,0.00,1
6650,214,9628,335,377,1266,1.00,1.00,0.00,1
6651,214,9628,336,377,1270,1.00,1.00,0.00,1
6652,214,9628,337,377,1275,1.00,1.00,0.00,1
6653,214,9628,338,377,1278,1.00,1.00,0.00,1
6654,214,9628,340,377,1285,1.00,1.00,0.00,1
6655,214,9628,341,377,1289,1.00,1.00,0.00,1
6656,214,9628,342,377,1291,1.00,1.00,0.00,1
6657,214,9628,343,377,1293,1.00,1.00,0.00,1
6658,214,9628,363,377,1367,1.00,1.00,0.00,1
6659,214,9628,364,377,1369,1.00,1.00,0.00,1
6660,214,9628,365,377,"a:5:{i:0;s:4:"1375";i:1;s:4:"1372";i:2;s:4:"1371";i:3;s:4:"1374";i:4;s:4:"1373";}",1.00,0.00,0.00,0
6661,214,9628,366,377,1377,1.00,1.00,0.00,1
6662,214,9628,367,377,1380,1.00,1.00,0.00,1
6663,214,9628,368,377,1385,1.00,0.00,0.00,0
6664,214,9628,369,377,1387,1.00,1.00,0.00,1
6665,214,9628,370,377,1388,1.00,1.00,0.00,1
6666,214,9628,371,377,1392,1.00,0.00,0.00,0
6667,214,9628,372,377,1397,1.00,0.00,0.00,0
6668,214,9628,373,377,1398,1.00,1.00,0.00,1
6669,214,9628,374,377,1404,1.00,1.00,0.00,1
6670,214,9628,375,377,1407,1.00,1.00,0.00,1
6671,214,9628,376,377,1412,1.00,1.00,0.00,1
6672,214,9628,377,377,"(a,b) =&gt; a+b;",1.00,0.00,0.00,0
6673,214,9628,378,377,"(n) =&gt; n*2",1.00,0.00,0.00,0
6674,214,9628,379,377,1414,1.00,1.00,0.00,1
6675,214,9628,382,377,1419,1.00,1.00,0.00,1
6676,214,9628,383,377,1424,1.00,1.00,0.00,1
6677,214,9628,384,377,1427,1.00,1.00,0.00,1
6678,214,9628,385,377,1433,1.00,1.00,0.00,1
6679,214,9628,386,377,1435,1.00,1.00,0.00,1
6680,214,9628,387,377,1439,1.00,1.00,0.00,1
6681,214,9628,388,377,1445,1.00,1.00,0.00,1
6682,214,9628,389,377,1449,1.00,1.00,0.00,1
6683,214,9628,390,377,1451,1.00,1.00,0.00,1
6684,214,9628,391,377,1453,1.00,1.00,0.00,1
6685,214,9628,392,377,1456,1.00,1.00,0.00,1
6686,214,9628,393,377,1457,1.00,1.00,0.00,1
6687,214,9628,394,377,1462,1.00,1.00,0.00,1
6688,214,9628,395,377,1465,1.00,1.00,0.00,1
6689,214,9628,396,377,1469,1.00,1.00,0.00,1
6690,214,9628,397,377,1473,1.00,1.00,0.00,1
6691,214,9628,398,377,1477,1.00,1.00,0.00,1
6692,214,9628,318,377,1195,1.00,1.00,0.00,1
6693,214,9628,319,377,1199,1.00,1.00,0.00,1
6694,214,9628,320,377,1202,1.00,1.00,0.00,1
6695,214,9628,321,377,1205,1.00,1.00,0.00,1
6696,214,9628,322,377,1209,1.00,1.00,0.00,1
6697,214,9628,323,377,1210,1.00,1.00,0.00,1
6698,214,9628,324,377,1216,1.00,1.00,0.00,1
6699,214,9628,325,377,1218,1.00,1.00,0.00,1
6700,214,9628,331,377,1249,1.00,1.00,0.00,1
6701,214,9628,332,377,1254,1.00,1.00,0.00,1
6702,214,9628,333,377,1258,1.00,1.00,0.00,1
6703,214,9628,334,377,1263,1.00,1.00,0.00,1
6704,214,9628,335,377,1266,1.00,1.00,0.00,1
6705,214,9628,336,377,1270,1.00,1.00,0.00,1
6706,214,9628,337,377,1275,1.00,1.00,0.00,1
6707,214,9628,338,377,1278,1.00,1.00,0.00,1
6708,214,9628,340,377,1285,1.00,1.00,0.00,1
6709,214,9628,341,377,1289,1.00,1.00,0.00,1
6710,214,9628,342,377,1291,1.00,1.00,0.00,1
6711,214,9628,343,377,1293,1.00,1.00,0.00,1
6712,214,9628,363,377,1367,1.00,1.00,0.00,1
6713,214,9628,364,377,1369,1.00,1.00,0.00,1
6714,214,9628,365,377,"a:5:{i:0;s:4:"1375";i:1;s:4:"1372";i:2;s:4:"1371";i:3;s:4:"1374";i:4;s:4:"1373";}",1.00,0.00,0.00,0
6715,214,9628,366,377,1377,1.00,1.00,0.00,1
6716,214,9628,367,377,1380,1.00,1.00,0.00,1
6717,214,9628,368,377,1385,1.00,0.00,0.00,0
6718,214,9628,369,377,1387,1.00,1.00,0.00,1
6719,214,9628,370,377,1388,1.00,1.00,0.00,1
6720,214,9628,371,377,1392,1.00,0.00,0.00,0
6721,214,9628,372,377,1397,1.00,0.00,0.00,0
6722,214,9628,373,377,1398,1.00,1.00,0.00,1
6723,214,9628,374,377,1404,1.00,1.00,0.00,1
6724,214,9628,375,377,1407,1.00,1.00,0.00,1
6725,214,9628,376,377,1412,1.00,1.00,0.00,1
6726,214,9628,377,377,"(a,b) =&gt; a+b;",1.00,0.00,0.00,0
6727,214,9628,378,377,"(n) =&gt; n*2",1.00,0.00,0.00,0
6728,214,9628,379,377,1414,1.00,1.00,0.00,1
6729,214,9628,382,377,1419,1.00,1.00,0.00,1
6730,214,9628,383,377,1424,1.00,1.00,0.00,1
6731,214,9628,384,377,1427,1.00,1.00,0.00,1
6732,214,9628,385,377,1433,1.00,1.00,0.00,1
6733,214,9628,386,377,1435,1.00,1.00,0.00,1
6734,214,9628,387,377,1439,1.00,1.00,0.00,1
6735,214,9628,388,377,1445,1.00,1.00,0.00,1
6736,214,9628,389,377,1449,1.00,1.00,0.00,1
6737,214,9628,390,377,1451,1.00,1.00,0.00,1
6738,214,9628,391,377,1453,1.00,1.00,0.00,1
6739,214,9628,392,377,1456,1.00,1.00,0.00,1
6740,214,9628,393,377,1457,1.00,1.00,0.00,1
6741,214,9628,394,377,1462,1.00,1.00,0.00,1
6742,214,9628,395,377,1465,1.00,1.00,0.00,1
6743,214,9628,396,377,1469,1.00,1.00,0.00,1
6744,214,9628,397,377,1473,1.00,1.00,0.00,1
6745,214,9628,398,377,1477,1.00,1.00,0.00,1
6746,214,9882,404,378,1502,1.00,1.00,0.00,1
6747,214,9882,405,378,1508,1.00,1.00,0.00,1
6748,214,9882,406,378,1512,1.00,1.00,0.00,1
6749,214,9882,407,378,1516,1.00,1.00,0.00,1
6750,214,9882,408,378,1517,1.00,1.00,0.00,1
6751,214,9882,409,378,1524,1.00,1.00,0.00,1
6752,214,9882,410,378,1526,1.00,1.00,0.00,1
6753,214,9882,411,378,1529,1.00,1.00,0.00,1
6754,214,9882,412,378,1536,1.00,1.00,0.00,1
6755,214,9872,413,379,1537,1.00,1.00,0.00,1
6756,214,9872,414,379,1542,1.00,1.00,0.00,1
6757,214,9872,415,379,1548,1.00,0.00,0.00,0
6758,214,9872,416,379,1549,1.00,1.00,0.00,1
6759,214,9872,417,379,1556,1.00,1.00,0.00,1
6760,214,9854,344,380,1297,1.00,1.00,0.00,1
6761,214,9854,345,380,1300,1.00,1.00,0.00,1
6762,214,9854,346,380,1304,1.00,0.00,0.00,0
6763,214,9854,347,380,1310,1.00,1.00,0.00,1
6764,214,9854,348,380,1313,1.00,1.00,0.00,1
6765,214,9854,349,380,1317,1.00,1.00,0.00,1
6766,214,9854,350,380,1322,1.00,1.00,0.00,1
6767,214,9854,351,380,1324,1.00,1.00,0.00,1
6768,214,9854,352,380,1329,1.00,1.00,0.00,1
6769,214,9854,353,380,1332,1.00,1.00,0.00,1
6770,214,9854,354,380,1337,1.00,1.00,0.00,1
6771,214,9854,355,380,1342,1.00,1.00,0.00,1
6772,214,9854,356,380,1343,1.00,1.00,0.00,1
6773,214,9854,357,380,1349,1.00,1.00,0.00,1
6774,214,9854,358,380,1352,1.00,1.00,0.00,1
6775,214,9854,359,380,1356,1.00,1.00,0.00,1
6776,214,9854,360,380,1361,1.00,1.00,0.00,1
6777,214,9854,361,380,1366,1.00,1.00,0.00,1
6778,50,9885,418,381,1557,1.00,1.00,0.00,1
6779,50,9885,419,381,"a:3:{i:0;s:4:"1561";i:1;s:4:"1562";i:2;s:4:"1563";}",1.00,1.00,0.00,1
6780,50,9885,420,381,1567,1.00,1.00,0.00,1
6781,50,9885,421,381,1571,1.00,1.00,0.00,1
6782,50,9885,422,381,"a:2:{i:0;s:4:"1574";i:1;s:4:"1575";}",1.00,1.00,0.00,1
6783,50,9885,423,381,1577,1.00,1.00,0.00,1
6784,50,9885,424,381,1586,1.00,1.00,0.00,1
6785,50,9885,425,381,1589,1.00,1.00,0.00,1
6786,50,9885,426,381,1591,1.00,1.00,0.00,1
6787,50,9885,427,381,"a:5:{i:0;s:4:"1599";i:1;s:4:"1595";i:2;s:4:"1596";i:3;s:4:"1597";i:4;s:4:"1598";}",1.00,0.00,0.00,0
6788,50,9885,428,381,1600,1.00,1.00,0.00,1
6789,50,9885,429,381,1603,1.00,1.00,0.00,1
6790,50,9885,430,381,1606,1.00,1.00,0.00,1
6791,50,9885,431,381,1611,1.00,1.00,0.00,1
6792,50,9887,432,382,1614,1.00,1.00,0.00,1
6793,50,9887,433,382,"a:4:{i:0;s:4:"1621";i:1;s:4:"1620";i:2;s:4:"1619";i:3;s:4:"1618";}",1.00,0.00,0.00,0
6794,50,9887,434,382,"a:2:{i:0;s:4:"1622";i:1;s:4:"1623";}",1.00,1.00,0.00,1
6795,50,9887,435,382,"a:2:{i:0;s:4:"1626";i:1;s:4:"1628";}",1.00,1.00,0.00,1
6796,50,9887,436,382,"a:2:{i:0;s:4:"1632";i:1;s:4:"1633";}",1.00,0.00,0.00,0
6797,376,9885,418,383,1557,1.00,1.00,0.00,1
6798,376,9885,419,383,"a:3:{i:0;s:4:"1561";i:1;s:4:"1562";i:2;s:4:"1563";}",1.00,1.00,0.00,1
6799,376,9885,420,383,1567,1.00,1.00,0.00,1
6800,376,9885,421,383,1571,1.00,1.00,0.00,1
6801,376,9885,422,383,"a:2:{i:0;s:4:"1574";i:1;s:4:"1575";}",1.00,1.00,0.00,1
6802,376,9885,423,383,1577,1.00,1.00,0.00,1
6803,376,9885,424,383,1585,1.00,0.00,0.00,0
